DAY,DATE,UTC,CALLSIGN,PR,MESSAGE,Q,LN,SPECIFICATION,E6,NOTES,SOURCE,SET
THU,2023.10.19,05:31,BUZZKILL,MN,MNIBYEEQFKSYVUFAUQ5DY2MYS6TJCINNREF5R7X5TZZZZQNV7IZAPGSRB3YUWUFCCCCDJTJHGBUDZUN363D5WIIIIPZTPHE4TDA3MJBJP2PFFFFEJBF77SPAEMKHQXNQGFA2KPI7UHPVWJJV2YIB5NHA46K4AIDGHKVW2JYNK4YZ,+,172,[172 CHAR],,,,SET-3
THU,2023.10.19,06:00,BUZZKILL,MN,MNIBYEEQFKSYVUFAUQ5DY2MYS6TJCINNREF5R7X5TZZZZQNV7IZAPGSRB3YUWUFCCCCDJTJHGBUDZUN363D5WIIIIPZTPHE4TDA3MJBJP2PFFFFEJBF77SPAEMKHQXNQGFA2KPI7UHPVWJJV2YIB5NHA46K4AIDGHKVW2JYNK4YZ,+,172,[172 CHAR],,,,SET-3
THU,2023.10.19,06:30,BUZZKILL,MN,MNIBYEEQFKSYVUFAUQ5DY2MYS6TJCINNREF5R7X5TZZZZQNV7IZAPGSRB3YUWUFCCCCDJTJHGBUDZUN363D5WIIIIPZTPHE4TDA3MJBJP2PFFFFEJBF77SPAEMKHQXNQGFA2KPI7UHPVWJJV2YIB5NHA46K4AIDGHKVW2JYNK4YZ,+,172,[172 CHAR],,,,SET-3
THU,2023.10.19,16:14,BUZZKILL,NK,NKFVO6A7CNJB53R7EPFWKZPFW4YZKTDF4J6745LIZOPF4JK76BO45GD,+,55,[55 CHAR],,,,SET-3
THU,2023.10.19,21:16,BUZZKILL,NK,NKUKVDI,\,7,DISREGARDED (FOR LILL 10),,"Likely disregarded because they said ""ten"" instead of ""one-zero"".",,SET-3
THU,2023.10.19,21:18,BUZZKILL,NK,NKUKVDIBTZ2IMTP22BOVHHDBPYHBLP,>,30,FOR LILL 10,AE0419 (FOR),,,SET-3
THU,2023.10.19,21:46,BUZZKILL,CZ,CZ3D7HVAVN3Z6D3TJA7VKIXDY6UEVW,,30,,,,,SET-3
THU,2023.10.19,21:53,BUZZKILL,CZ,CZ3D7HVAVN3Z6D3TJA7VKIXDY6UEVW,,30,,,,,SET-3
FRI,2023.10.20,01:18,DEVIL FOX,NK,NKIOVWS4CARBONNFASIRLLD5CAVWZPVN3N,+,34,[34 CHAR],,,,SET-3
FRI,2023.10.20,17:12,DEVIL FOX,CZ,CZO5GIZDXN3UGFGBBQCB73OBKF7JQ6,,30,,,,,SET-3
FRI,2023.10.20,19:42,DEVIL FOX,CZ,CZUWDJEPVW5S2XJ3A5P5R6JFU62SNX,,30,,,,,SET-3
FRI,2023.10.20,20:10,LEO LION,CZ,CZUWDJEPVW5S2XJ3A5P5R6JFU62SNX,,30,,,,,SET-3
FRI,2023.10.20,20:40,LEO LION,CZ,CZUWDJEPVW5S2XJ3A5P5R6JFU62SNX,,30,,,,,SET-3
FRI,2023.10.20,21:10,LEO LION,CZ,CZUWDJEPVW5S2XJ3A5P5R6JFU62SNX,,30,,,,,SET-3
FRI,2023.10.20,21:40,LEO LION,CZ,CZUWDJEPVW5S2XJ3A5P5R6JFU62SNX,,30,,,,,SET-3
FRI,2023.10.20,23:40,DEVIL FOX,NK,NKQ2WUTST7H3VDVYKCJTYYCJTUYCJZT24FC7HLKBZPV34FCFHIEONII34FCKH37BH5II,+,68,[68 CHAR],,,,SET-3
SAT,2023.10.21,00:04,INFINITY,NK,NKCX3ILYOKMOYIGTY3LH2WH3DL3GCI,,30,,,,,SET-3
SAT,2023.10.21,00:23,INFINITY,CZ,CZFANOFU2Y6AMTH2F53NA72GFJD7LW,,30,,,,,SET-3
SAT,2023.10.21,02:06,INFINITY,CZ,CZBBPU,\,6,DISREGARDED (36 CHAR),,Said preamble wrong on the third passthrough.,,SET-3
SAT,2023.10.21,02:08,INFINITY,CZ,CZBBPUC64CKVG53ED7XI7OSQO2RUGK,,30,,,,,SET-3
SAT,2023.10.21,02:10,BAD GIRL,CZ,CZBBPUC64CKVG53ED7XI7OSQO2RUGK,,30,,,,,SET-3
SAT,2023.10.21,02:40,BAD GIRL,CZ,CZBBPUC64CKVG53ED7XI7OSQO2RUGK,,30,,,,,SET-3
SAT,2023.10.21,03:10,BAD GIRL,CZ,CZBBPUC64CKVG53ED7XI7OSQO2RUGK,,30,,,,,SET-3
SAT,2023.10.21,03:40,BAD GIRL,CZ,CZBBPUC64CKVG53ED7XI7OSQO2RUGK,,30,,,,,SET-3
SAT,2023.10.21,15:20,INFINITY,CZ,CZIFWHRJTHBKGBLYLRJ6YEVZNDQYK5,,30,,,,,SET-3
SAT,2023.10.21,20:26,INFINITY,NK,NK5ZNAL57UZHCTDNPJGKKHKU3E3OHB,>,30,FOR DAFFY 22,AE0416 (FOR),,,SET-3
SAT,2023.10.21,20:29,INFINITY,NK,NK5ZNAL57UZHCTDNPJGKKHKU3E3OHB,>,30,FOR DAFFY 22,AE0416 (FOR),,,SET-3
SAT,2023.10.21,20:56,INFINITY,CZ,CZPS34OZH3ERDV2FSVUSIFDPRCDAG2,,30,,,,,SET-3
SAT,2023.10.21,21:50,REINSTATE,CZ,CZPS34OZH3ERDV2FSVUSIFDPRCDAG2,,30,,,,,SET-3
SAT,2023.10.21,22:20,REINSTATE,CZ,CZPS34OZH3ERDV2FSVUSIFDPRCDAG2,,30,,,,,SET-3
SAT,2023.10.21,22:50,REINSTATE,CZ,CZPS34OZH3ERDV2FSVUSIFDPRCDAG2,,30,,,,,SET-3
SUN,2023.10.22,01:56,CHALLENGE,CZ,CZJEZNNUZRIRFH2AI3ZYF26G3PQCMV,,30,,,,,SET-3
SUN,2023.10.22,02:20,HARMONIC,CZ,CZJEZNNUZRIRFH2AI3ZYF26G3PQCMV,,30,,,,,SET-3
SUN,2023.10.22,02:50,HARMONIC,CZ,CZJEZNNUZRIRFH2AI3ZYF26G3PQCMV,,30,,,,,SET-3
SUN,2023.10.22,13:42,CHALLENGE,NK,NK2ZVFNL7EHPDA4AHH4AQR2IEH2IFR,>,30,FOR UNPIN 7,AE040D (FOR),,,SET-3
SUN,2023.10.22,15:02,CHALLENGE,NK,NKX7OQAHY6M5A42RDXPCARNQHMULIP,>,30,FOR FIELDSTONE,,,,SET-3
SUN,2023.10.22,16:42,CHALLENGE,CZ,CZDPB7DGOPMM63LFLLWRMTAAIOXZ4H,,30,,,,,SET-3
SUN,2023.10.22,17:02,CHALLENGE,NK,NKJUVNOZ7BLGNUD3KGEZOGNHONZOPO,>,30,FOR FIELDSTONE,,,,SET-3
SUN,2023.10.22,18:00,BLUEPRINT,CZ,CZDPB7DGOPMM63LFLLWRMTAAIOXZ4H,,30,,,,,SET-3
SUN,2023.10.22,19:37,CHALLENGE,NK,NKT,\,3,,,,,SET-3
SUN,2023.10.22,19:37,CHALLENGE,NK,NKTZ6KOUIEV2PJ74LFLT4SFW7KQAL7,>,30,FOR FIELDSTONE,,,,SET-3
SUN,2023.10.22,19:49,CHALLENGE,NK,NKTZ6KOUIEV2PJ74LFLT4SFW7KQAL7,>,30,FOR FIELDSTONE,,,,SET-3
SUN,2023.10.22,20:21,CHALLENGE,NK,NK74TJU6ALVDU5DJ4FDKEOJBIJMOIR,>,30,FOR BLOND 28,AE0414 (FOR),,,SET-3
SUN,2023.10.22,20:28,CHALLENGE,CZ,CZIXNOEB7KETACJIEPDPTXN5APFKVG,,30,,,,,SET-3
SUN,2023.10.22,20:50,CHALLENGE,CZ,CZV7PMPFFOTGWDPEBAKM5SMISD7ZOJ,,30,,,,,SET-3
SUN,2023.10.22,21:10,EMBLAZON,CZ,CZV7PMPFFOTGWDPEBAKM5SMISD7ZOJ,,30,,,,,SET-3
SUN,2023.10.22,21:40,EMBLAZON,CZ,CZV7PMPFFOTGWDPEBAKM5SMISD7ZOJ,,30,,,,,SET-3
SUN,2023.10.22,22:10,EMBLAZON,CZ,CZV7PMPFFOTGWDPEBAKM5SMISD7ZOJ,,30,,,,,SET-3
SUN,2023.10.22,22:40,EMBLAZON,CZ,CZV7PMPFFOTGWDPEBAKM5SMISD7ZOJ,,30,,,,,SET-3
SUN,2023.10.22,22:50,CHALLENGE,CZ,CZL6ACJANVVFVYM35FSGXADQ4W3URN,,30,,,,,SET-3
SUN,2023.10.22,22:54,CHALLENGE,CZ,CZL6ACJANVVFVYM35FSGXADQ4W3URN,,30,,,,,SET-3
SUN,2023.10.22,23:09,CHALLENGE,CZ,CZL6ACJANVVFVYM35FSGXADQ4W3URN,,30,,,,,SET-3
SUN,2023.10.22,23:13,CHALLENGE,CZ,CZTYW6EQVCO7IAG5HV5KIPJLGKCU4S,,30,,,,,SET-3
SUN,2023.10.22,23:20,CHALLENGE,CZ,CZMARZGOIXV2I5PN4SNA3SBRQVLONX,,30,,,,,SET-3
SUN,2023.10.22,23:30,CHALLENGE,CZ,CZTYW6EQVCO7IAG5HV5KIPJLGKCU4S,&,30,,,,,SET-3
SUN,2023.10.22,23:30,CHALLENGE,CZ,CZL6ACJANVVFVYM35FSGXADQ4W3URN,&,30,,,,,SET-3
SUN,2023.10.22,23:30,CHALLENGE,CZ,CZMARZGOIXV2I5PN4SNA3SBRQVLONX,,30,,,,,SET-3
MON,2023.10.23,02:06,AXE MILL,CZ,CZDKG6UHERO4QPROKIXYWBUJLEKWUB,,30,,,,,SET-3
MON,2023.10.23,02:11,AXE MILL,CZ,CZDKG6UHERO4QPROKIXYWBUJLEKWUB,,30,,,,,SET-3
MON,2023.10.23,02:11,LONESOME,CZ,CZDKG6UHERO4QPROKIXYWBUJLEKWUB,,30,,,,,SET-3
MON,2023.10.23,02:40,LONESOME,CZ,CZDKG6UHERO4QPROKIXYWBUJLEKWUB,,30,,,,,SET-3
MON,2023.10.23,03:10,LONESOME,CZ,CZDKG6UHERO4QPROKIXYWBUJLEKWUB,,30,,,,,SET-3
MON,2023.10.23,03:40,LONESOME,CZ,CZDKG6UHERO4QPROKIXYWBUJLEKWUB,,30,,,,,SET-3
MON,2023.10.23,20:32,AXE MILL,_,_,\,1,DISREGARDED (FOR DIXON 34),,"Said ""thirty-four"" instead of ""three four"".",,SET-3
MON,2023.10.23,20:33,AXE MILL,NK,NKGZY24A66IC4VLNNPWVILRGCEOQVR,>,30,FOR DIXON 34,AE0416 (FOR),,,SET-3
MON,2023.10.23,21:02,AXE MILL,CZ,CZZZRB7O2COF7XA2HUJOLFPLJFQNHA,,30,,,,,SET-3
MON,2023.10.23,21:21,FRUITFUL,CZ,CZZZRB7O2COF7XA2HUJOLFPLJFQNHA,*,30,,,Not sure if they broadcast preamble.,,SET-3
MON,2023.10.23,21:50,FRUITFUL,CZ,CZZZRB7O2COF7XA2HUJOLFPLJFQNHA,,30,,,,,SET-3
MON,2023.10.23,22:20,FRUITFUL,CZ,CZZZRB7O2COF7XA2HUJOLFPLJFQNHA,,30,,,,,SET-3
MON,2023.10.23,22:50,FRUITFUL,CZ,CZZZRB7O2COF7XA2HUJOLFPLJFQNHA,,30,,,,,SET-3
TUE,2023.10.24,00:03,DOGMATIZE,NK,NK3OL2F3MKBXXR3HZQORVGQOIR63HEA7OMWP3YG7Y2X4PUW,+,47,[47 CHAR],,,,SET-3
TUE,2023.10.24,00:47,DOGMATIZE,NK,NKYCTT7UKRCWCCK74IWBXCSYIZUVMD2PU,+,33,[33 CHAR],,,,SET-3
TUE,2023.10.24,00:58,DOGMATIZE,NK,NKJ3JG2O2XXH3QBUZ42Z4IHGPWFKBWUMWUAWIZ,+,38,[38 CHAR],,,,SET-3
TUE,2023.10.24,01:40,DOGMATIZE,CZ,CZWM7CSG3FPQUDUNGWRPYWYADEBYJS,,30,,,,,SET-3
TUE,2023.10.24,01:47,DOGMATIZE,CZ,CZ4X7U72L2D2YF7MDFUJLKYGDXQLEB,,30,,,,,SET-3
TUE,2023.10.24,01:56,DOGMATIZE,CZ,CZFLYH2TT2YR3YVO3D5FQOBE2NLUS6,,30,,,,,SET-3
TUE,2023.10.24,13:18,DOGMATIZE,NK,NKMVAELXHQFEGHYVWV2AFEBGKH7AA7,>,30,FOR AMPS 40,? (FOR),,,SET-3
TUE,2023.10.24,13:25,DOGMATIZE,NK,NKMVAELXHQFEGHYVWV2AFEBGKH7AA7,>,30,FOR AMPS 40,? (FOR),,,SET-3
TUE,2023.10.24,13:48,DOGMATIZE,CZ,CZXDS36SJVNFYOHNQI6AKDJHVE2MH7,,30,,,,,SET-3
TUE,2023.10.24,16:04,DOGMATIZE,NK,NKWQZ3VCKJ7NT5ZNJQO36ZQO327AFNYZSKY7DXP,+,39,[39 CHAR],,,,SET-3
TUE,2023.10.24,21:36,DOGMATIZE,CZ,CZOPI6TDECB4NHKD6V4ERTILELZSD3,,30,,,,,SET-3
TUE,2023.10.24,21:56,DOGMATIZE,CZ,CZOPI6TDECB4NHKD6V4ERTILELZSD3,,30,,,,,SET-3
TUE,2023.10.24,22:00,RAILROAD,CZ,CZOPI6TDECB4NHKD6V4ERTILELZSD3,,30,,,,,SET-3
TUE,2023.10.24,22:30,RAILROAD,CZ,CZOPI6TDECB4NHKD6V4ERTILELZSD3,,30,,,,,SET-3
WED,2023.10.25,00:21,STUMP LEG,NK,NKPPD6QUXQYE2N6Q67FAAZ67PTB3PBKTEGJMLU,+,38,[38 CHAR],,,,SET-3
WED,2023.10.25,00:47,STUMP LEG,NK,NK5JUTRXNUGAK2NENYE2BHGVPQ75UY,,30,,,,,SET-3
WED,2023.10.25,01:04,STUMP LEG,CZ,CZZRKU4UMGMDKPJJXP2WEVTOB7QAOZ,,30,,,,,SET-3
WED,2023.10.25,01:09,STUMP LEG,CZ,CZXOUDVGAUSFVKDG2F7JMKJZEZO3QR,,30,,,,,SET-3
WED,2023.10.25,01:30,STUMP LEG,CZ,CZULKF6YDPAUIHXYJ5BGL72AGXV4R2,,30,,,,,SET-3
WED,2023.10.25,01:56,STUMP LEG,CZ,CZDHHF3FKYLABZK2Z6BZY25TGHXBQC,,30,,,,,SET-3
WED,2023.10.25,02:00,PILLSBURY,CZ,CZDHHF3,\,7,,,Said too many characters in preamble.,,SET-3
WED,2023.10.25,02:01,PILLSBURY,CZ,CZDHHF3FKYLABZK2Z6BZY25TGHXBQC,,30,,,,,SET-3
WED,2023.10.25,02:30,PILLSBURY,CZ,CZDHHF3FKYLABZK2Z6BZY25TGHXBQC,,30,,,,,SET-3
WED,2023.10.25,02:57,OUTBOARD,CZ,CZDHHF3FKYLABZK2Z6BZY25TGHXBQC,,30,,,,,SET-3
WED,2023.10.25,03:00,PILLSBURY,CZ,CZDHHF3FKYLABZK2Z6BZY25TGHXBQC,,30,,,,,SET-3
WED,2023.10.25,03:22,STUMP LEG,NK,NKBEYBHEP25UQKKVCOVL4BSOGZ3WZ3,>,30,FOR DINAR,,,,SET-3
WED,2023.10.25,03:30,PILLSBURY,CZ,CZDHHF3FKYLABZK2Z6BZY25TGHXBQC,,30,,,,,SET-3
WED,2023.10.25,03:36,STUMP LEG,NK,NKJLCSFRAZ3CUAGV3HK42XDQB64HDB,>,30,FOR DINAR,,,,SET-3
WED,2023.10.25,15:00,STUMP LEG,CZ,CZQONQJUQ35LTOXRKBOAKNXRQ3BE7I,,30,,,,,SET-3
WED,2023.10.25,15:12,STUMP LEG,NK,NKXOG474TJEYOA5COTL3HI3DDI4O5T,>,30,FOR SKYVIEW,,,,SET-3
WED,2023.10.25,15:26,STUMP LEG,NK,NKXZYY5CXWVB5OCNEQGAETZB3SKVWN,>,30,FOR SKYVIEW,,,,SET-3
WED,2023.10.25,20:27,STUMP LEG,NK,NK234YAN6UCYCW4TJP5RIEXCUHMLCF,>,30,FOR JAMA 46,AE0416 (FOR),,,SET-3
WED,2023.10.25,21:03,STUMP LEG,CZ,CZSPARBVGYOC2WOCDR5UJUTUKPBAUD,,30,,,,,SET-3
WED,2023.10.25,21:16,STUMP LEG,CZ,CZSPARBVGYOC2WOCDR5UJUTUKPBAUD,>,30,FOR BIGVALLEY,,Why is there an addressee for a CZ message?,,SET-3
WED,2023.10.25,21:20,BIGVALLEY,CZ,CZSPARBVGYOC2WOCDR5UJUTUKPBAUD,,30,,,,,SET-3
WED,2023.10.25,21:37,STUMP LEG,CZ,CZSPARBVGYOC2WOCDR5UJUTUKPBAUD,,30,,,,,SET-3
WED,2023.10.25,21:50,DUTCH BOX,CZ,CZSPARBVGYOC2WOCDR5UJUTUKPBAUD,*,30,,,Did BIGVALLEY change callsign as a result of 21:17?,,SET-3
WED,2023.10.25,22:20,DUTCH BOX,CZ,CZSPARBVGYOC2WOCDR5UJUTUKPBAUD,,30,,,,,SET-3
WED,2023.10.25,22:50,DUTCH BOX,CZ,CZSPARBVGYOC2WOCDR5UJUTUKPBAUD,,30,,,,,SET-3
THU,2023.10.26,00:24,ROOT ALUM,NK,NKVJBCF5G5VN7WMDQMGEBBHHT542ZW,,30,,,,,SET-3
THU,2023.10.26,00:50,ROOT ALUM,NK,NKZU57LHANIRCFW6VBNZFGBNZJS4ZIC7KWSLKOP,+,39,[39 CHAR],,,,SET-3
THU,2023.10.26,01:49,ROOT ALUM,NK,NKEGICJGZNXI34XCVSCG7LSCGDZXJTXAA6TUIONTCHH,+,43,[43 CHAR],,,,SET-3
THU,2023.10.26,04:16,ROOT ALUM,CZ,CZXR42XA7UKS2LV73IYBSSA7F34C5K,,30,,,,,SET-3
THU,2023.10.26,12:04,ROOT ALUM,NK,NKCMDYSNRFIORLDWNMPSY7ZS33K7KU,>,30,FOR CHAPTER,,,,SET-3
THU,2023.10.26,12:18,ROOT ALUM,NK,NKG32ZE4EY7SPBOGR7UXJNBDJRI6WZ,>,30,FOR CHAPTER,,,,SET-3
THU,2023.10.26,12:32,ROOT ALUM,NK,NK6XXWPPTJBLCJOGCWVTS3LILJTABM,>,30,FOR CHAPTER,,,,SET-3
THU,2023.10.26,12:42,ROOT ALUM,NK,NKAQ3GLGPFQT2DBJLSM5YDBFI5KYYA,>,30,FOR CHAPTER,,,,SET-3
THU,2023.10.26,12:53,ROOT ALUM,NK,NKD7TB4UD4MGRIUUO5CVHGIE37HEUG,>,30,FOR CHAPTER,,,,SET-3
THU,2023.10.26,15:32,ROOT ALUM,NK,NKY6KFR5GMLILN7Z7C7IV7C7IJ7C7IBAK3TUH2MV7OUEK3TDH3CV5HDS,+,56,[56 CHAR],,,,SET-3
THU,2023.10.26,16:03,ROOT ALUM,NK,NKWXDURU5S6YVAEJX43BTNRUTOWSHO,,30,,,,,SET-3
THU,2023.10.26,16:37,ROOT ALUM,CZ,CZAG4STK3YKO2X3E4B3OFK2UT2HIVN,,30,,,,,SET-3
THU,2023.10.26,16:42,ROOT ALUM,CZ,CZJL72X6FGS3PIKJH3H3NW64KGP3CU,,30,,,,,SET-3
THU,2023.10.26,17:46,ROOT ALUM,CZ,CZL565SFG2YVEC3FEYZRLST4SJOVBE,,30,,,,,SET-3
THU,2023.10.26,18:56,ROOT ALUM,YI,YI3ZZMRK3H3JPJPOZCHL5JGXVOJGX4KH,+,32,[32 CHAR],,,,SET-3
THU,2023.10.26,19:04,ROOT ALUM,YI,YIIXLPFCP34RSYPCZLQMRKW6L6TOAYBQIEXTOAF5QG33K4C56TOGA5QILUD,+,59,[59 CHAR],,,,SET-3
THU,2023.10.26,19:59,ROOT ALUM,YI,YIDAGLW4TIDITGVEXE3W6FYU7FXWWYFXWWWKO,+,37,[37 CHAR],,,,SET-3
THU,2023.10.26,20:02,ROOT ALUM,CZ,CZMJTGHM3XXAU6N2OZP4LIQ7FISANT,,30,,,,,SET-3
THU,2023.10.26,20:16,ROOT ALUM,CZ,CZJYHOSIGZOWFJJZY4YAJB2JXQUCQD,,30,,,,,SET-3
FRI,2023.10.27,01:56,PING PONG,CZ,CZQSL5PC6YHFJCB4VKXLTEKWBUZI24,,30,,,,,SET-3
FRI,2023.10.27,10:02,PING PONG,NK,NKTNK3TFPW5MIUZ3AMSPKHIFAPZHR4XA4AHDGW4UCY,+,42,[42 CHAR],,,,SET-3
FRI,2023.10.27,13:48,PING PONG,NK,NKKC4E5WGJIXCR2FVVKCHF3OXG6BIJ,,30,,,,,SET-3
FRI,2023.10.27,15:29,PING PONG,CZ,CZHSEOQ5H7SE4EQWZQM7AOXJ7MLZ3K,,30,,,,,SET-3
FRI,2023.10.27,15:32,PING PONG,NK,NKKC4E5WGJIX,\,12,,,,,SET-3
FRI,2023.10.27,15:34,PING PONG,CZ,CZ52PPJGQNRAKRJZZAQEDTQFFCY7K5,,30,,,,,SET-3
FRI,2023.10.27,17:16,PING PONG,NK,NKONWGW52YAUO6RRJS2QTG4NX5Z3HE,>,30,FOR RAMUS 58,AE0416 (FOR),,,SET-3
FRI,2023.10.27,17:46,PING PONG,CZ,CZE3WLZYCPI5AJG4X3NKSN2MFLKI3V,,30,,,,,SET-3
FRI,2023.10.27,18:20,APPLAUSE,CZ,CZE3WLZYCPI5AJG4X3NKSN2MFLKI3V,,30,,,,,SET-3
FRI,2023.10.27,18:50,APPLAUSE,CZ,CZE3WLZYCPI5AJG4X3NKSN2MFLKI3V,,30,,,,,SET-3
SAT,2023.10.28,17:44,BUGLE BOY,CZ,CZCEXQFATRXKTAF44X6FJHTPBLGAQE,,30,,,,,SET-3
SAT,2023.10.28,21:02,BUGLE BOY,NK,NKYV2NEZCOXZTZYWKSTUPFSTU636BW6F253AK3P6BWSFDJ73VFT,+,51,[51 CHAR],,,,SET-3
SAT,2023.10.28,21:26,BUGLE BOY,NK,NKR,\,3,,,,,SET-3
SAT,2023.10.28,21:27,BUGLE BOY,NK,NKRFIHA6EIXX34EHUN7ZPS7LONOTEBKVUB,+,34,[34 CHAR],,,,SET-3
SAT,2023.10.28,22:14,BUGLE BOY,NK,NKUOW35TG4I7PQHU3Q4XBTHV7TMWHTPFZ,+,33,[33 CHAR],,,,SET-3
SUN,2023.10.29,01:58,SUITABLE,CZ,CZEQYL,\,6,,,,,SET-3
SUN,2023.10.29,01:59,SUITABLE,CZ,CZEQYLMFFHCLGMTR3V2LH64POPF7A2,,30,,,,,SET-3
SUN,2023.10.29,02:10,MESS HALL,CZ,CZEQYLMFFHCLGMTR3V2LH64POPF7A2,,30,,,,,SET-3
SUN,2023.10.29,02:14,SUITABLE,CZ,CZ5R2VYJ463ISILKFNNTB4FFRTVPUQ,,30,,,,,SET-3
SUN,2023.10.29,02:40,MESS HALL,CZ,CZEQYLMFFHCLGMTR3V2LH64POPF7A2,,30,,,,,SET-3
SUN,2023.10.29,13:42,SUITABLE,NK,NKOUNRHTOVURLDE7AWSOSFLKIVONU5,>,30,FOR AGUSH 42,? (FOR),,,SET-3
SUN,2023.10.29,16:26,SUITABLE,CZ,CZQBNJYDPU3AC4RQGJYKTT53YCT2AL,,30,,,,,SET-3
SUN,2023.10.29,17:00,SELLOUT,CZ,CZQBNJYDPU3AC4RQGJYKTT53YCT2AL,,30,,,,,SET-3
SUN,2023.10.29,17:30,SUITABLE,MN,MNFGJ2LSKHODVQEBEJ7NETUHALTZ7FLZHQ6I67JDDEEEE3LKNRP22L2QL6L662MWWWWHZQU25PP2RLEQEQSFZXXXX5IJW6TVILBND4DOPIOLLLLQIKLBEAQL673HOVNUZHR23HA7X2EQLQCQL3333JTKXZ6GLLGI2DJY3DH3333IC2A36BVVRVDUXEUWETTTT27B7Z5GDPDJZSO33OKXXXXKPDJGVC5CHTZD3D3KSTTTTGKCOTUHT66VPOSQNIQOOOOY6NXX2N3H,+,268,[268 CHAR],,,,SET-3
SUN,2023.10.29,18:13,SUITABLE,MN,MNU4CNGG3FY2SBXHUQ2DYEVVS6TDJERIIEF577RRXZZZZQNV7PIN2AIRB3F55BFCCCCDJTJDHBBHEUN3553NSIIIIPZTPDH4RRR3MJDDDBBFFFFEJ3KFJSSJF7DBPPOJQRRRRV5WYWFZ34,+,142,[142 CHAR],,,,SET-3
SUN,2023.10.29,19:45,SUITABLE,NK,NKRWBRKFX5LOQPC47I43YSI43KK6I2LBASOBZH2,+,39,[39 CHAR],,,,SET-3
SUN,2023.10.29,19:52,SUITABLE,NK,NKRWBRKFX5LOQPC47I43YSI43KK6I2LBASOBZH2,+,39,[39 CHAR],,,,SET-3
SUN,2023.10.29,20:17,SUITABLE,CZ,CZJQB2PNQ43NO76BRHBJN57OSBVAXF,,30,,,,,SET-3
SUN,2023.10.29,20:30,SUITABLE,CZ,CZAZINWP6DPUXJUR3LKFPJ24FD2TI3,,30,,,,,SET-3
SUN,2023.10.29,20:33,SUITABLE,CZ,CZAZINWP6DPUXJUR3LKFPJ24FD2TI3,&,30,,,,,SET-3
SUN,2023.10.29,20:33,SUITABLE,CZ,CZJQB2PNQ43NO76BRHBJN57OSBVAXF,,30,,,,,SET-3
SUN,2023.10.29,20:40,SUITABLE,CZ,CZ5XQJSPUMLKBU4TJC42THL5O7TPDR,,30,,,,,SET-3
SUN,2023.10.29,21:46,SUITABLE,NK,NKRXU4H6HCR23W4C4W32PYUJLTZ2K7TBLO,+,34,[34 CHAR],,,,SET-3
MON,2023.10.30,02:05,SCRAPBOOK,CZ,CZLT4BCO3HDA5JF5OOVFRABB6L7GFP,,30,,,,,SET-3
MON,2023.10.30,02:16,SCRAPBOOK,CZ,CZWH6MOAQ4PHTO7WFS5DMV4KYC6QMB,,30,,,,,SET-3
MON,2023.10.30,07:04,SCRAPBOOK,CZ,CZAFPZW3J3TKMO3KVALHM3BISB5LKQ,,30,,,,,SET-3
MON,2023.10.30,12:02,SCRAPBOOK,CZ,CZJJLZ6HADUNSOYII5V2DLY2ZQ4X6G,,30,,,,,SET-3
MON,2023.10.30,16:27,DECISION,NK,NKD5RLRAJNQRDEBQOKA676VSGYF3DC3LZYFUQ,+,37,[37 CHAR],,NKD5RL seems to have originated with airborne relay station instead of ground station.,,SET-3
MON,2023.10.30,16:36,SCRAPBOOK,NK,NKD5RLRAJNQRDEBQOKA676VSGYF3DC3LZYFUQ,+,37,[37 CHAR],,,,SET-3
MON,2023.10.30,17:27,DECISION,NK,NK2FNGHC7GBLOL2TOSKVFO2RORAF432W6WEJHX,+,38,[38 CHAR],,,,SET-3
MON,2023.10.30,17:28,SCRAPBOOK,NK,NK2FNGHC7GBLOL2TOSKVFO2RORAF432W6WEJHX,+,38,[38 CHAR],,Overlapped with 17:28 message broadcast.,,SET-3
MON,2023.10.30,17:58,DECISION,NK,NKH4EBMMS6NPD4ZGUTVCQTZBUORU7EFNS7DNKIMLBJVRY6JKTMLGVAG5J7KIELPFNS7DNXTVC3OJH7EJVRY6JW,+,86,[86 CHAR],,,,SET-3
MON,2023.10.30,19:58,SCRAPBOOK,CQ,CQGQ7Z723HVIAJCHJTD4NVUKCZUPAY,,30,,,,,SET-3
MON,2023.10.30,20:51,SCRAPBOOK,MN,MNCLA3BIZ3UBJRDIQAJUDLPDR2UHPVWJJV2UIB5NH746K4ADDIKDZ6KS7GDB2IJDNFO76MTJNLOIEBEBATTTTL2GTZPFLP7QE6U7I6EEEEE3LKNRV2K6LQ7LH67P2WWWWHZQU2OP5V5LSE5QOQOXXXX5IZXFCXA3,+,160,[160 CHAR],,,,SET-3
MON,2023.10.30,21:03,SCRAPBOOK,CZ,CZLYO6RR6CEX2LVZSZYXBNX6ZDUME3,,30,,,,,SET-3
MON,2023.10.30,21:07,SCRAPBOOK,MN,MNCLA3BIZ3UBJRDIQAJUDLPDR2UHPVWJJV2UIB5NH746K4ADDIKDZ6KS7GDB2IJDNFO76MTJNLOIEBEBATTTTL2GTZPFLP7QE6U7I6EEEEE3LKNRV2K6LQ7LH67P2WWWWHZQU2OP5V5LSE5QOQOXXXX5IZXFCXA3,+,160,[160 CHAR],,,,SET-3
MON,2023.10.30,21:30,SHORTHAND,CZ,CZLYO6RR6CEX2LVZSZYXBNX6ZDUME3,,30,,,,,SET-3
